instance,pcm_intensity,pcm_loudness,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,lspFreq_0,lspFreq_1,lspFreq_2,lspFreq_3,lspFreq_4,lspFreq_5,lspFreq_6,lspFreq_7,pcm_zcr,voiceProb,F0,F0env,pcm_RMSenergy,class
141_books_3,8.24111466033431E-007,0.6310274248,6.2867533228,-30.3234912295,21.9728369055,-45.3238849545,27.5299396039,-33.1247814189,24.5310351026,-17.5689520131,1.6688868735,-12.0137504603,-20.7336848871,-1.375495681,0.2129481226,0.3674948277,0.5973116275,0.7079012552,1.1288847566,1.8011770114,2.2453869295,2.7033179364,0.0563401479,0.6967731641,174.3846282215,174.1178067727,8.24111466033431E-007,0
141_books_4,8.94495939681677E-007,0.5467596685,5.2016209538,-30.2969140342,26.6996817045,-41.8856357199,27.7277850036,-33.0287479932,25.47451138,-19.1872170171,1.5994167521,-13.2475819073,-16.7986804774,1.600622501,0.2164136684,0.3863113033,0.5870518487,0.6999707866,1.0825385738,1.7983072796,2.240456228,2.7060099886,0.051074802,0.6827696379,178.9383695,177.4508702606,8.94495939681677E-007,1
141_books_5,1.11772339155056E-006,0.6678828342,6.9565814404,-32.6075482301,24.4596892015,-44.2327324909,22.3969878728,-33.6075441388,25.0820842685,-21.3603741641,3.1953251271,-6.8350513922,-20.2742023487,-1.6105786271,0.20746291,0.3637093867,0.5788179601,0.7023466345,1.1005886301,1.8029375906,2.2395534167,2.7034470471,0.0498410145,0.7006926213,180.8549805774,173.5229435326,1.11772339155056E-006,1
143_makeup_1,1.92918665927333E-006,0.8354748752,-9.4429689468,-24.7589013639,-5.3956314041,-22.0013543718,-31.579617782,-17.6313032584,-12.8544355796,13.9251652959,-21.7222295857,-7.5220577041,-8.7429408792,0.1052619163,0.2555824531,0.4498477269,0.6806186073,0.9507905665,1.321698849,1.4463865918,1.9104282776,2.6130705673,0.0940773774,0.6648723045,245.1862612121,249.5561247347,1.92918665927333E-006,0
143_makeup_2,1.49275866547101E-006,0.7102996577,-10.4274398058,-9.0215269028,3.2923421045,-25.3306506505,-30.2923743599,-15.2238474181,-11.8544345723,3.3223314319,-16.3503007564,-4.1373687831,-9.7668782253,-0.2987764091,0.259729182,0.4724783518,0.6978353264,0.9748646565,1.3094296775,1.4196944544,1.8319429153,2.6023428713,0.0728380712,0.6362698759,182.5694382974,180.4931341531,1.49275866547101E-006,0
143_makeup_3,1.42032175542593E-006,0.6621814926,-11.6880518459,-18.504110514,-8.2981011947,-10.9662407331,-20.7651266906,-15.8163801406,-9.3508787993,7.9121116171,-14.1118645593,-10.8445115407,-11.8853266057,-2.9351193836,0.2710135571,0.4719634714,0.7276188714,1.02056854,1.2938153286,1.4254862214,1.8247967214,2.5967104571,0.0921124231,0.5519047336,233.7481447368,161.4642396429,1.42032175542593E-006,0
143_makeup_4,0.000001358,0.7058239573,-9.0055224388,-11.5656188931,-4.0844029139,-14.8240191981,-24.4513356545,-18.5535299918,-10.139030812,3.1444948942,-17.0118683915,-5.0166475246,-10.9461301513,-4.6684490225,0.2566427862,0.4720478174,0.7152763373,0.9961670086,1.2915816882,1.4191723029,1.8038587849,2.5969706756,0.0732329908,0.6283609615,181.5564026455,177.1106080824,0.000001358,0
143_makeup_5,1.73587129068131E-006,0.7859584223,-10.3785956714,-16.7754536113,0.9006577748,-18.750742668,-28.8298956827,-21.0494645963,-11.7653966571,8.8373288492,-22.6053308721,-4.2716252612,-13.7781924289,-2.114950712,0.2656631756,0.4599875389,0.6927268775,0.9796494179,1.3113481814,1.4240272981,1.8265550454,2.602884594,0.0738844983,0.6670539508,216.4594170732,205.9235822894,1.73587129068131E-006,0
143_makeup_6,1.74270565898907E-006,0.7338397487,-10.5414102053,-12.2954950249,2.350855577,-16.6332696495,-27.0619805374,-16.57491184,-10.5704755193,0.3125675165,-22.3240728527,-0.6352578076,-15.9314422911,-4.0515711085,0.2721088313,0.4751065028,0.7191742991,0.9775226234,1.3004523512,1.417199028,1.8136159439,2.6056927645,0.0772828577,0.6436284529,189.0888121951,165.9950330093,1.74270565898907E-006,0
143_makeup_7,2.17542739709014E-006,0.8402564367,-10.9543640481,-12.7196752917,1.9277893406,-20.0209120755,-27.4412129602,-19.3693957448,-19.7305893612,8.4898085638,-21.1749961619,-6.6898652517,-9.9881723474,0.0424905551,0.2695053249,0.4766835867,0.708434757,1.0142082822,1.300182472,1.4083970175,1.8325427727,2.6003501923,0.0818460776,0.656867335,231.874895082,222.7546961538,2.17542739709014E-006,0
143_makeup_8,2.24510300376477E-006,0.7450210561,-7.2190173068,-11.5183565937,0.9579905332,-18.3058676459,-24.2245928553,-23.1860718071,-23.0902242666,5.6980625037,-12.536813784,-2.620858372,-10.5673141783,-2.5657216593,0.2318411719,0.4739958641,0.6945557682,0.9926168092,1.3028828848,1.4040930184,1.803638023,2.6012452166,0.055633777,0.7113405558,203.141887037,187.4506709677,2.24510300376477E-006,0
143_makeup_9,1.26971036613319E-006,0.6931699148,-9.3860037048,-18.7707777595,3.7368693696,-17.1621081533,-31.8734885951,-18.9942432423,-17.4643050922,5.5406678371,-18.2490583082,1.0275611339,-10.0140284461,-5.8488592015,0.2592838171,0.4415522577,0.6717182233,0.9684803681,1.3028607423,1.4269199325,1.8552158252,2.602582184,0.0674485098,0.6479179408,199.9399631696,190.6527866258,1.26971036613319E-006,0
144_makeup_2,1.83644713347297E-006,0.7637396963,-11.4006730753,-13.3662448107,-3.6908331487,-17.4601670831,-22.7194100405,-17.3531729123,-19.5602327325,6.3812794969,-9.8343692045,-5.3874617162,-14.1366223982,0.7248469301,0.2752004259,0.4894255304,0.7251580708,1.0221526472,1.3193946179,1.4235623422,1.7893200781,2.584062892,0.0936211441,0.61767171,192.9588335602,182.4769558472,1.83644713347297E-006,0
144_makeup_3,1.95538362816825E-006,0.8226612918,-9.49224624,-27.5733741377,6.195469163,-19.9114460513,-33.4827073506,-10.6219134832,-23.7258365,11.8207028481,-19.9864053338,-8.376873587,-18.4448759422,-5.8634178058,0.2767623955,0.4292036909,0.6400916091,0.9791752013,1.3389263442,1.4645641234,1.9365720974,2.616805487,0.0868469712,0.6215805357,241.3712371,227.7359826623,1.95538362816825E-006,0
144_makeup_4,1.75311048730593E-006,0.7050463351,-12.6079966126,-17.8572261,8.3973742,-14.606852348,-33.8756286995,-21.5999704959,-10.6395055278,7.697654968,-18.3159861965,-1.9119057896,-8.3477731551,-4.738712946,0.2870972515,0.4459051692,0.6826253742,1.0153591263,1.3143816768,1.4077845707,1.8172623636,2.6054339949,0.0780882253,0.5772429348,174.66535,146.4919070707,1.75311048730593E-006,1
144_makeup_5,0.000001065,0.5822552231,-10.9655926677,-11.4581734404,-5.2676321245,-17.6707593539,-22.0242854838,-12.0565056683,-16.0229255738,2.8026566622,-11.1632291701,-5.3951191744,-10.4532532114,-4.3269851007,0.2594955204,0.4825347201,0.7359348723,1.0196940689,1.3066966829,1.421823253,1.7937342012,2.5904102165,0.0753626486,0.5922158872,192.1204925743,181.5634225,0.000001065,0
144_makeup_7,5.9957776889243E-007,0.5300160732,-14.4772214723,-16.8279241701,0.246772901,-16.2482837378,-20.8529322017,-12.6327525154,-15.4770672732,9.9589394602,-8.425490051,-10.6314366805,-6.0792078234,-8.8515539748,0.2910598271,0.4799840045,0.6908526888,0.958747712,1.2835082542,1.4087826369,1.8499650866,2.6147839832,0.0864225055,0.4642681626,177.0569114407,171.3137691899,5.9957776889243E-007,0
144_makeup_8,1.91057264768032E-006,0.7371289157,-7.5501084779,-16.2092078949,-2.552668205,-20.3382642844,-18.9417327173,-17.6071617899,-21.04512498,4.85393191,-6.9580937565,-5.7626251344,-16.0204585948,-0.4506330584,0.24619639,0.4628869117,0.6847601525,0.9806702687,1.3227923432,1.4356347192,1.8546219636,2.6026315394,0.0700843441,0.6498603766,198.5282617647,195.1895846061,1.91057264768032E-006,1
145_makeup_1,1.10888901502867E-006,0.6756609545,-7.185013796,-19.1317638428,10.663455239,-19.5032228035,-37.8930673526,-14.3566246165,-22.2193021403,12.6613026171,-12.5030718002,-9.3104105931,-9.9848006636,-2.3073010999,0.2647738526,0.4403678809,0.6389819711,0.964187674,1.2980648555,1.45437,1.912199422,2.6226213757,0.0794784605,0.6098893434,174.9519343137,153.1394987283,1.10888901502867E-006,0
145_makeup_2,8.95228401342635E-007,0.5795680687,-7.9517005661,-17.648325047,-0.6348165583,-11.7948304583,-32.2169537358,-16.9506778514,-12.0134488339,9.5728019428,-13.5553911645,-14.2759541811,-8.2991406161,-6.2870827849,0.2600866007,0.4435922794,0.6863097095,0.9899197932,1.2869082736,1.4249005405,1.8780259054,2.6089921182,0.0752646365,0.6001438301,176.0241048387,171.9931911486,8.95228401342635E-007,0
145_makeup_3,1.39921762276759E-006,0.7097304348,-8.2925588363,-18.6429667726,1.6613659559,-20.421567369,-33.3624537146,-13.67355261,-16.4573077667,10.9979860469,-7.4497999474,-10.1305645552,-9.9326443128,-6.2709911135,0.2679831807,0.4624152826,0.6502322519,0.9678555367,1.3072990904,1.4634495296,1.9547924111,2.6176133333,0.0807091782,0.5620977759,202.889772028,195.6458762963,1.39921762276759E-006,0
145_makeup_4,2.08266893156351E-006,0.7586365025,-14.1151451906,-11.5358452963,0.5303070832,-18.8504979012,-23.3131944733,-14.2974928775,-20.314514,7.0255360201,-16.7975042661,-6.3658475725,-7.462446745,2.1996191547,0.2836662105,0.4796462791,0.721537122,0.9892076236,1.293224555,1.4211383717,1.795088623,2.5858627801,0.0877093888,0.5817926529,218.8829943925,153.6945217801,2.08266893156351E-006,0
145_makeup_6,1.31589765376204E-006,0.7166405946,-7.4866922931,-17.2547366735,4.3956216343,-23.9502242147,-25.9631537224,-21.8589566024,-24.6196621343,11.7739540114,-12.5621464176,-7.1034403433,-12.3814080559,-3.671500742,0.2486226947,0.4593223008,0.6435959698,0.9271826041,1.2967870571,1.4140608653,1.8603638204,2.5986219184,0.0663533602,0.671330449,176.5596699454,170.2615558776,1.31589765376204E-006,1
145_makeup_7,1.99694487371593E-006,0.8249073659,-8.5510917302,-19.1760407765,-1.4683721228,-19.2911224196,-29.23603,-19.3507702662,-14.805035034,15.4651790167,-12.3135066747,-7.7834222646,-11.708484484,-7.2924373089,0.2481750101,0.4404595802,0.6660206704,0.9678442377,1.2866432654,1.4196158272,1.8835927716,2.616002216,0.0656514788,0.6404276877,199.4626474138,170.0968898148,1.99694487371593E-006,0
146_makeup_1,4.63172780906752E-007,0.5451093044,-18.5225741241,-8.3652882988,-9.3984696055,-6.9609223397,-10.1817717903,-8.6841426401,-11.6804631733,-5.4462199982,-13.8203760259,-13.2952283638,-6.9136975412,-4.9488075518,0.3238639336,0.5435310423,0.837151615,1.0695205529,1.3081081423,1.4054618905,1.6968521898,2.531425719,0.1250802404,0.5843592504,207.0318351515,205.2132514964,4.63172780906752E-007,0
146_makeup_2,4.54677109441431E-007,0.5462313888,-19.4214937128,-6.6105352691,-9.8776589162,-11.3803993473,-11.1517913543,-5.646571491,-8.5695454364,-8.9596721413,-12.1899847912,-10.0679902849,-6.4594564827,-2.6926750936,0.3228938937,0.5510511221,0.8321753095,1.0685854806,1.3030317242,1.39803572,1.6761583937,2.5453988442,0.114611826,0.5536944029,202.0442995984,190.4290314947,4.54677109441431E-007,0
146_makeup_3,8.81411045931144E-007,0.5760897957,-20.9718640258,-7.5603079901,-6.7515686647,-11.3135083953,-16.0013037108,-8.506829355,-7.4610655191,-5.2661767261,-9.6623225814,-8.597772543,-6.7540685382,-2.2481593289,0.3559166362,0.5574317268,0.8436854459,1.0869983427,1.3195165931,1.4046138498,1.6807049421,2.5439390673,0.1369107184,0.5318581664,214.549551735,217.8069209859,8.81411045931144E-007,0
146_makeup_4,7.82382336438775E-007,0.6208665481,-17.1749809573,-12.5862530726,-7.9168034693,-10.8451208298,-14.3741243741,-9.4580698662,-6.6031655952,-5.8450503582,-13.3749472205,-16.5293609224,-9.511281132,-1.6031297689,0.3110224675,0.4921913567,0.7843276051,1.0445051709,1.306687114,1.3956958519,1.6953200883,2.5481686895,0.0969203399,0.663324686,203.5794745902,190.6100559544,7.82382336438775E-007,0
146_makeup_5,0.000000468,0.5069822718,-20.7703477265,-6.9382786472,-4.3030715089,-11.8375884285,-10.1457615424,-6.7112543212,-11.307560264,-7.9097793648,-9.3617689109,-8.8759215453,-7.5915704101,-2.5881027374,0.3479221062,0.5408331472,0.8177269534,1.0622825214,1.305809693,1.3979747741,1.6671861535,2.5425027254,0.1182269496,0.5459112855,192.0930580448,180.1023948108,0.000000468,1
146_makeup_6,6.22098025243477E-007,0.5714741155,-18.5346331035,-8.2356929693,-4.8575745065,-11.1097829345,-12.9081358764,-10.1476501925,-8.9299072874,-6.189740548,-11.7761467091,-13.0576919098,-8.6678629525,-4.3398155271,0.3277536382,0.527053409,0.8010579157,1.0507926908,1.3076448384,1.3986896483,1.6883756135,2.5466104397,0.1027074352,0.6008792119,200.476285034,187.3631825971,6.22098025243477E-007,0
147_makeup_2,6.57473954258774E-006,1.2600745789,3.0134265751,-8.9296909641,24.2230878845,-24.6387180645,13.4768291434,-25.28156811,8.4023814367,-13.9465906465,13.8246979922,-7.3085363536,13.4385506135,-4.8415544648,0.1310355703,0.4183662545,0.5851839729,0.7310175529,1.0518007332,1.7490730613,2.2074341645,2.6828221129,0.0101716727,0.8642157874,155.2817,91.48851,6.57473954258774E-006,1
147_makeup_3,8.69367816449583E-006,1.4596032984,6.5495215235,-6.5071047018,23.0263882853,-33.8698105154,-4.7613655797,-35.8737153285,2.2708271417,-13.1945551315,6.9561500295,-2.7027190689,2.9430984296,-10.9263485838,0.1366314839,0.3894822699,0.5800861082,0.7130281196,1.1166726238,1.7595017822,2.2180784211,2.6841995989,0.0235309409,0.8041131626,161.8441130435,155.2700373503,8.69367816449583E-006,1
147_makeup_4,7.05038631735502E-006,1.3109427173,5.4389310827,-8.270125026,21.7988815888,-30.2607909602,4.303875223,-28.5714497809,2.0046951754,-15.1255496883,6.7167603992,0.0144510168,3.4442231804,-9.8797217072,0.1521695165,0.3922019099,0.5841194951,0.7151398364,1.122776985,1.7569267242,2.2209926549,2.6869468466,0.0227777823,0.8067174802,175.4556178218,168.6955650737,7.05038631735502E-006,0
147_makeup_5,7.27482932335617E-006,1.3370908314,5.1723392864,-7.1518238734,24.2796774806,-26.9193746651,6.3351835175,-28.2655439619,4.514325337,-17.1994369369,6.1466822566,2.8143595628,3.6613172034,-10.1218402667,0.1420188178,0.3976137063,0.5905316743,0.714476248,1.1086752205,1.7631483898,2.2282140997,2.6892045039,0.0164464369,0.8372940554,169.264057971,157.6177501181,7.27482932335617E-006,0
149_perfume_1,5.44899992941317E-007,0.4775301733,-13.1205170631,-10.7444095775,-14.7488628792,-18.9570067208,-17.9128100358,-11.7940033805,-12.5348626743,-10.6267349758,-5.0410343003,-10.5100576507,-3.8853585569,0.9651446794,0.2496131389,0.4714604173,0.7542962189,0.9709712043,1.2396682347,1.3724122427,1.8921414613,2.6422838,0.0784285286,0.5570548597,252.6064859459,154.0347296,5.44899992941317E-007,0
149_perfume_2,1.32927817426356E-006,0.536945626,-15.9272173829,-13.9630849217,-13.0219034395,-17.4921675476,-12.0948337968,-7.585881698,-13.7458427007,-8.2458367017,-5.1378699839,-8.6592956317,-4.4965779583,-1.3651482354,0.2862890563,0.4942900208,0.7387828158,0.9504043683,1.2456965917,1.4062914667,1.9287825208,2.6415888375,0.0898647639,0.482434605,304.4048146067,288.8437829167,1.32927817426356E-006,0
149_perfume_3,1.34033140867413E-006,0.6558185122,-10.48274276,-17.6207454833,-10.3029823884,-24.8202368931,-16.6429402446,-7.7832041713,-18.0284651558,-15.0679671192,-13.2258890921,-10.86805012,-6.5588167517,1.6144542694,0.2379942704,0.4343477795,0.6671380721,0.9281028318,1.242381225,1.4137653103,1.952898735,2.6396097278,0.0614163991,0.6788616652,266.8379463612,246.6736916515,1.34033140867413E-006,0
149_perfume_4,2.04565001800655E-007,0.3259476473,-14.3768597285,-12.0479720418,-13.1792436263,-14.0118938594,-13.7487149683,-7.8396112498,-7.1952096714,-7.5245281766,-4.7694781001,-6.631217842,-1.9928400045,0.0129118124,0.277657346,0.4866778859,0.7598072749,0.977888737,1.2356917797,1.3746687373,1.8867489237,2.6450533051,0.0769882877,0.4144002901,246.5788095238,253.9409150565,2.04565001800655E-007,0
149_perfume_5,1.61042110005403E-006,0.6767880658,-11.0347258555,-16.5790636962,-14.4438603591,-21.3959206925,-18.3729592101,-5.3666120645,-9.8880515861,-12.6118158912,-5.415233621,-5.2127971196,-5.4820982847,-4.4818592679,0.2639541062,0.4646392126,0.6850477522,0.9391033635,1.2495941447,1.4216629937,1.9600981195,2.6340779937,0.0860888258,0.5975441799,194.1306595745,148.3115415723,1.61042110005403E-006,0
149_perfume_6,1.29342909418859E-006,0.7160685009,-7.6619927478,-14.1585960809,-7.9994949788,-27.8342049995,-24.2009113751,-10.074464586,-16.8309224524,-11.4820657335,-0.8803170116,0.6837832335,-4.2623525214,-1.6053553693,0.2112949143,0.4347647554,0.6465887253,0.9413793481,1.2393754067,1.4322642633,2.0093695894,2.6494349548,0.0530327195,0.6925074495,198.6245353591,183.5306150295,1.29342909418859E-006,1
149_perfume_7,1.11243815244242E-006,0.579486603,-10.4685246449,-17.348785238,-9.9966271242,-18.5712526548,-20.253259123,-7.7810329934,-8.2676564368,-8.6237522325,-3.7303453863,-5.9853229825,-5.7718826347,-2.0796165651,0.2500331556,0.4486026917,0.683348071,0.953807995,1.2434761749,1.4146657162,1.9545923432,2.648640835,0.065129905,0.5352402673,223.3156826667,188.5039284158,1.11243815244242E-006,1
149_perfume_9,1.53171925980598E-006,0.5781565564,-13.9603256532,-13.9389763065,-5.6639581301,-19.8588589388,-18.1304095515,-7.1692120648,-12.1520812324,-7.8952978021,-3.7712381749,-4.3427758581,-3.6072717685,-2.1506045369,0.2756463407,0.475923178,0.6993852814,0.9451093258,1.2412337401,1.3928663503,1.918692297,2.6389247193,0.0767848918,0.5042476536,207.183150838,194.5457482599,1.53171925980598E-006,1
150_makeup_1,2.18901359876264E-007,0.4222499265,-6.2458585303,-7.249182614,-7.6828558004,-14.8294937102,-18.5602040913,-11.5613243641,-18.7252051066,-6.8604170866,-8.8529106002,-1.8393868321,-7.9411545363,-2.790867843,0.2282632849,0.4601533568,0.7541611813,1.041569581,1.2847682234,1.391747663,1.8198666593,2.6355495989,0.059117825,0.6755595689,190.7497423592,173.6364873443,2.18901359876264E-007,0
150_makeup_2,1.92946610445023E-007,0.4060649598,-6.4425497385,-5.7872468404,-10.4083677435,-14.709150405,-11.2856283377,-11.6899665464,-23.9466035158,-8.6527153118,-4.5764022983,-0.9605387747,-9.477927121,-3.5908734613,0.2371791434,0.459881041,0.7589439533,1.029176393,1.27933579,1.38973631,1.8494382467,2.6418889033,0.0588274403,0.6459067157,190.7035605263,172.8069052667,1.92946610445023E-007,0
150_makeup_3,1.31821894142163E-007,0.3471344565,-11.0405544901,-4.9514705215,-6.5866122526,-11.9512621711,-12.0809635122,-10.2564528429,-16.7300508273,-7.7818971171,-6.5101224928,0.8188627174,-3.3343259676,0.0307284631,0.2621942531,0.5010215872,0.7680129299,1.0276559683,1.2794131355,1.3910452006,1.8143316577,2.6379956743,0.0721516306,0.5912805919,189.755380651,183.633231758,1.31821894142163E-007,0
150_makeup_4,6.84100146421804E-008,0.3200683353,-7.4779135514,-5.8544584618,-9.0602010279,-13.4415389658,-15.7016139173,-14.1479593605,-20.4106851085,-8.3052975649,-5.3879747955,-4.1242640405,-5.8810689676,1.93592418,0.2252515523,0.4688211094,0.7612464323,1.0236983669,1.2741510414,1.3860549737,1.8010604624,2.6402645414,0.0527713212,0.6455168605,186.7747198925,173.8970677068,6.84100146421804E-008,0
150_makeup_5,1.48660246924929E-007,0.3676029252,-7.2798942588,-8.1154602714,-16.2228923973,-11.8170974562,-9.2570077521,-8.0539772393,-19.1710857936,-12.7808965406,-2.7853175004,-0.1309042092,-8.0877655696,2.2300947205,0.2264421585,0.4559484936,0.7785426519,1.0341468553,1.2695495226,1.4003580226,1.8527021053,2.644104688,0.0604639452,0.6450802169,179.9581748603,176.9594358647,1.48660246924929E-007,0
150_makeup_6,1.03400939544619E-007,0.3279951724,-12.2914053214,-5.6967694727,-3.4265405191,-17.1984407016,-18.908370617,-11.1253102966,-15.4197970094,-8.5043997946,-6.5467821745,2.6955316526,-3.8002666425,0.4794128412,0.2726763359,0.4970811989,0.7463529475,1.0219479534,1.2697351997,1.3846447454,1.8097779902,2.6320023136,0.072094647,0.5903224896,197.4213918719,183.2240846554,1.03400939544619E-007,1
151_makeup_1,0.000000176,0.4115733749,-9.3075967305,-4.2186623388,-1.5027145366,-18.3168660817,-20.3882245559,-12.5377100501,-19.4670646304,-10.6064946925,-11.3500272983,-0.5834323519,-1.459375102,0.4525736563,0.2414565111,0.4952215799,0.7278189864,1.0196188507,1.2733396101,1.3880580587,1.8081276164,2.6320570273,0.0646454986,0.6879691136,197.7803185507,178.8900389937,0.000000176,1
151_makeup_2,0.00000012,0.3478217685,-11.2868302264,-5.5476922873,-5.206458261,-14.7673366628,-15.8402380745,-12.8703033196,-17.6041790522,-8.7131935191,-7.5666276945,0.231493475,-1.1416924516,2.7448590229,0.2617926864,0.4997061779,0.7634993054,1.0290110424,1.2724798942,1.3853885216,1.8142693906,2.631447863,0.0700188311,0.6100586638,181.9187300988,172.3954328365,0.00000012,0
151_makeup_3,1.31681583265868E-007,0.3759198115,-7.8163847214,-9.1409410497,-12.8472034232,-13.9023808183,-8.6594475234,-9.6023230157,-19.5075818944,-7.7318777725,-7.9340933977,-4.2454629692,-3.0321966193,2.8541848303,0.2345665734,0.4572832724,0.759778314,1.0175283491,1.2721534361,1.3830594422,1.8512747485,2.6393863266,0.0637520025,0.6116136414,177.8874292466,162.3039178905,1.31681583265868E-007,1
151_makeup_5,1.45667308024055E-007,0.3918178318,-7.74268795,-1.9966320891,-2.1500621022,-15.2028783591,-22.2400166028,-14.858930276,-20.5174945784,-14.9292513529,-13.0356522149,1.8286733397,0.1739673923,1.2798108723,0.2074874204,0.4886646587,0.7631672794,1.0327124506,1.2778605058,1.3871107529,1.8212581221,2.6481353953,0.0465221713,0.7301983305,176.3899763077,155.0286373837,1.45667308024055E-007,1
151_makeup_6,1.58746672101332E-007,0.3608145178,-8.8657619821,-5.6231428506,-9.0559031026,-16.549158398,-12.3235386941,-8.3622095533,-19.05417801,-7.3176174159,-8.0600074539,-2.2112302742,-1.48716617,0.4890780576,0.2430730527,0.4795650481,0.7578956371,1.0251706152,1.2718686887,1.3877108046,1.8253631159,2.6387762642,0.0624393662,0.6110457838,188.3278609091,181.7116293531,1.58746672101332E-007,1
153_books_2,0.000000209,0.3856991346,-16.2606300821,-4.8127209359,-5.6795852048,-11.6083436308,-26.231441525,-10.1235225926,-13.2151223428,-10.4788868389,-13.6250047041,0.538823846,-2.8911284901,-3.1049182822,0.3079733447,0.5012544704,0.8359288352,1.0424943772,1.2850376111,1.3945005802,1.7666298642,2.6111388796,0.0973215594,0.557059671,217.8293647799,181.3349055864,0.000000209,1
153_books_3,2.63528435483445E-007,0.4034030821,-16.3932566112,-11.9362395862,-10.5928492647,-6.8793418418,-27.7095168497,-12.1900028309,-6.366455423,-4.4116806582,-4.2305175496,-3.4075456998,-4.8863933915,0.7771074703,0.3041612125,0.4868007433,0.812311591,1.0350636645,1.2800203028,1.4029540087,1.7981185962,2.6186971473,0.0971621434,0.5791673983,201.1350444304,191.9365429983,2.63528435483445E-007,0
153_books_4,1.87370065793562E-007,0.4048165866,-15.6467687187,-8.5800704259,-9.8770272349,-12.5167281909,-26.7407636408,-15.5146962277,-12.4029497812,-8.4372806538,-10.5142270496,0.4871782205,-8.0060694156,0.1201384654,0.2850359519,0.4907819577,0.8192868759,1.0442174423,1.2857064459,1.3939561224,1.7605541941,2.5969900605,0.0914447627,0.5750660028,197.1696864935,180.1073248945,1.87370065793562E-007,1
153_books_5,2.24276612987189E-007,0.3833212442,-12.773192696,-8.0336928006,-8.0370252448,-5.4166236237,-29.1534459803,-14.3478376762,-10.4989073424,-10.3342370648,-7.2633384798,-2.2937778094,-4.1274634057,-2.057712268,0.2844932354,0.4685187689,0.8207024881,1.0206723437,1.2875668258,1.4027787424,1.8112982374,2.632240149,0.0747662503,0.5541502427,207.9059509615,184.4471511364,2.24276612987189E-007,1
153_books_7,1.97479595309596E-007,0.3947378439,-15.682735795,-7.7282497044,-6.5541345156,-11.8562934556,-30.9653940362,-11.5817605886,-17.3399075754,-3.5353397648,-9.1031636197,-3.8464846851,-4.4670161931,-1.0327157398,0.2948460177,0.4994779328,0.8194312125,1.05476657,1.2801008648,1.3993309029,1.7398999757,2.5955902426,0.0992252117,0.6003406737,193.6284329412,181.6099679549,1.97479595309596E-007,1
157_books_1,0.000000831,0.5436456477,-9.4554957004,0.5859108434,-9.5187400137,-19.6360312188,-14.9204115738,-14.4316725311,-19.1258357469,-4.1166505051,-12.1210873842,-0.2851628146,-8.2503880469,-3.2104016897,0.2479160087,0.4968998204,0.7468583696,0.960895094,1.1810955022,1.4888033418,2.1309323748,2.6654622639,0.0787833653,0.6083390813,181.7593176039,187.0899727436,0.000000831,1
157_books_2,0.000000576,0.5372334685,-17.7493804595,11.8080884982,-1.5138404225,-17.8350398363,-20.0214775853,-14.0433693238,-18.3252610106,-14.5262082258,-14.7085815012,-0.7440178331,-2.0775620163,-9.4050974833,0.3056495702,0.5356979893,0.7625754315,0.9574061387,1.1527358923,1.4570585833,2.0982484762,2.6543905833,0.0936083405,0.5916471226,177.5617755102,148.8086484524,0.000000576,1
157_books_3,4.68766529663E-007,0.5180595989,-9.4906711593,3.4789457995,-8.6583536573,-17.8426899836,-12.7541817322,-16.9691655378,-26.3856404606,-5.3342076893,-9.4772517118,1.9194200779,-7.746296166,-5.7272684171,0.2486136377,0.4657760917,0.7279922149,0.9585558669,1.1616023161,1.4709677837,2.1444755938,2.6658656344,0.0740691386,0.627798183,175.1799995888,175.7972145648,4.68766529663E-007,1
157_books_5,6.74609460165578E-007,0.5323517228,-9.5968612454,6.1031042424,-4.8539392045,-20.3791182205,-17.2623698098,-18.8090555863,-20.2810578982,-7.0133861375,-11.1015098362,-2.3190641565,-2.799368482,-3.9021132672,0.2508561751,0.4960309359,0.7466178348,0.9576813199,1.204128203,1.5132223485,2.1310543182,2.6690439167,0.0827037384,0.6135014639,167.1054441176,147.4065296212,6.74609460165578E-007,1
157_books_6,5.95242713253005E-007,0.5320590016,-11.9168567341,4.6428216333,-5.9280077722,-18.3787106997,-14.7592896654,-12.4259721117,-19.1840435873,-0.8928722181,-12.558703045,-2.2273383581,-2.3859713144,-4.6104778749,0.2792475541,0.4952008298,0.7430080432,0.9638191406,1.1647488228,1.4549800331,2.1317944191,2.6630435662,0.0873253437,0.6041360807,173.7214729483,167.7336625,5.95242713253005E-007,1
158_books_2,0.000000967,0.6305969787,-10.2210824086,3.8074904315,-11.6217770002,-20.6124032146,-11.3717073793,-17.5139119162,-24.725173186,-10.591632962,-13.5212721144,-2.0160537053,-9.8993587497,-3.671589726,0.2769841925,0.4995459734,0.7490465151,0.9416951729,1.1907006313,1.5104713858,2.1537695366,2.6645847539,0.0924871306,0.6264931463,192.0127143885,188.2794008869,0.000000967,1
